MANDT,LIFNR,BANKS,BANKL,BANKN,BKONT,BVTYP,XEZER,BANKA,PROVZ,STRAS,ORT01,SWIFT,IBAN,KOINH,KOVON,KOBIS
100,0000000918,CN,63280545,7160292074,,,,Heinrich AG   ,,848 佐々木 Street,Jourdan   ,RGESGBZ7DHL,FR4058783120952147621626328,,,
100,0000000737,DE,22330174,2749270234,,,,Hayes Inc,,903 田中 Street,西多摩郡瑞穂町,GLVDGBWL,DE15761540926567951289,,,
100,0000001686,KR,72229299,8963298065,,,,Joyce-Vang   ,,Junckstr. 5392   ,八丈島八丈町,KEUCFRM1,GB95KHUW14940123672546,Maria Laura Silveira,,
100,0000000147,BE,84524537,4222811587,,,,Oneal Ltd,,675 Morris Park,Gomes,PPDQDEV1,GB67JUOJ64433712668661,高橋 淳,,
100,0000000516,IN,37797669,8763537103,,,,Langlois,,070 Lee Burg   ,渋谷区   ,HIXPFR4LCTS,GB49RRNI19839827186681,Kevin Willis,,
100,0000000249,GB,84194649,6044885996,,,,合同会社山崎通信,,393 Quinn Cliff,Göppingen,ETPCGBNM,FR4326453373011904534782266,,,
100,0000001275,FR,09201238,9853760986,,,,Lopez,,"Lagoa Rodrigo Teixeira, 2",Anthonyview,WCDGFRT2,FR7536514329447983180444546,,,
100,0000001978,CH,08435344,9928529448,,,,Hövel,,Natalie-Staude-Gasse 62-66,小平市,EEBADEECHKF,DE61742161044787993538,,,
100,0000001974,NL,10715259,9305716569,,,,"Lynn, Hooper and Hart",,303 斎藤 Street,Weimar,XKFQGBWSP72,GB11SDFH02479355584006,伊藤 直人,,
100,0000000435,IT,41356796,4462281510,,,,Hande GbR,,82124 Campos Fall Apt. 132,Davidville,YDFSGB1Y,GB28VKKB91784248759503,Crystal Mills,,
100,0000001631,JP,70846415,6684606558,,,,高橋水産株式会社,,boulevard Robert Hernandez   ,Edwardsborough,VYBYGBSI,GB22WUBA98790330175752,,,
100,0000001253,CA,77949364,8934357814,,,,Barnes Inc,,15752 Franklin Course,Cloppenburg,EHDCGBGH2YF,FR4214873102345088519275624,,,
100,0000000883,PL,22068815,4631553529,,,,Noël S.A.R.L.,,Bonbachring 80,Bertin-sur-Mer,HCQGGBX7,GB53ZBGF22095209007356,Michael Swanson DVM,,
100,0000001995,BR,45409285,4284523700,,,,"Ryan, Brown and Bird",,Aline-Scholz-Ring 7/4   ,Boutinboeuf   ,QGQEGBTS,GB60EMAU31566614527430,Dr Brandon White,,
100,0000000118,PL,26509008,8973754213,,,,合同会社田中農林   ,,"87, chemin de Hebert",Ingolstadt,NERPGB08,GB17WYYY74469154865744,,,
100,0000001451,DE,87538407,1162535550,,,,Schenk Fröhlich AG,,"99, boulevard Berthelot",Evrard,QUVAGBXIJDD,GB13NPUM83956399050202,Jane McLean,,
100,0000000951,BE,34514843,9266524677,,,,Masse Gros S.A.,,"77, chemin de Arnaud",文京区,ZDUCGB24,FR8727327754613995459854515,,,
100,0000000803,ES,24029549,7031198086,,,,Malone-Hayes,,352 渡辺 Street,山武郡横芝光町,JYJYDEETWIU,GB49ZORH28149809151271,Kathryn Jenkins,,
100,0000001364,PL,43643310,6863405333,,,,Wallace PLC,,Ladeckweg 6800,八丈島八丈町,PCLQGBMO,FR7061136328808912664807923,,,
100,0000001804,SE,41332250,6456632908,,,,近藤運輸合同会社,,7 Carl Turnpike,Bernard,MPOZFRQ3HLL,GB37WBJM97120921892178,,,
100,0000000049,SE,56962455,0365588204,,,,Garcia Aragão - ME,,5 Goodwin Spring,Brentshire,UJMUGBJA,FR1109024736118959144124627,,,
100,0000000634,DE,42439617,3612079259,,,,Lewis Inc   ,,"Estação de Leão, 65",Lake Andrea,VMFAGBAF,GB79VTHU93701650721671,Beth Taylor,,
100,0000000458,IN,84929644,4039173517,,,,Conway Inc,,Eimerallee 7970,台東区,QFUTGBFG2QM,GB17WXXB86749183971835,,,
100,0000000479,FR,30707205,2067261108,,,,Nicholson-Hall,,Christophweg 0   ,Birdside,UKUBFRL9JKY,FR1648145606958747644076127,Jay Jones,,
100,0000000557,BR,66099498,0689162948,,,,株式会社鈴木鉱業,,Burkard-Putz-Ring 4808   ,Riesa,RZJVGBCFFSR,GB67KCVC64966567859717,,,
100,0000000900,BE,61526769,2386124390,,,,"Thomas, O'Connor and Brown",,"6, rue Olivier",Cunha Verde,OOAZGB476DT,GB91XNBY20536126466148,Dr. Giuseppe Sölzer B.Sc.,,
100,0000000518,CH,84636396,3835668004,,,,Aparecida S/A   ,,"6, chemin de Mahe   ",North James,MJAUFRWJKOE,GB78CZZR45238333274926,,,
100,0000001643,CH,16175548,8385429758,,,,"Jones, Berry and Powell",,79193 Cody Well   ,Brito do Galho   ,WXAWDEXY1XW,GB33SKTO81819824910729,,,
100,0000001564,IN,53156129,7680061913,,,,Byrne Inc   ,,674 清水 Street   ,Jessicafurt,CZKEGBOO,FR4336614141748433740850603,渡辺 あすか,,
100,0000000310,BE,55685019,0985404078,,,,Costa,,438 Ross Fields,Almeida   ,FJYDDEWT,FR3507106651808213492221893,Hugues Bourdon de la Regnier,,
100,0000000372,SE,44713337,6326255477,,,,Johnson Inc   ,,182 吉田 Street,横浜市港南区,LLOUFRYZKHT,GB86MJEE95007227251151,,,
100,0000001189,AT,36477313,1336079225,,,,"Smith, Sinclair and Pearce   ",,805 斉藤 Street,North Karenstad,GCDPGBOVUBM,DE47559136991330354565,Manuela da Luz,,
100,0000001924,SE,30976511,3058369231,,,,合同会社中村情報,,14706 Frank Camp Suite 468,Santos do Norte,EDVBGBD0,GB64PIJW06125250535053,Maureen Cooper,,
100,0000000980,US,13289833,3326748577,,,,Bradshaw-Singh,,"55, avenue Antoine",Aragão,JPFCGB8ST1C,DE90669571969328459813,Milan Dörschner,,
100,0000001000,CH,55562849,4265494532,,,,鈴木保険有限会社,,"Lago Fogaça, 14   ",西多摩郡檜原村,ZAQYGB9D,GB04CVEM22246448516805,,,
100,0000000426,PL,24749726,6187540733,,,,Werner GmbH & Co. OHG,,Albersgasse 5/7,Lauramouth,KHRAFR6K,GB07MTKP11309611687767,,,
100,0000000179,KR,36859655,5171356242,,,,Hernandez and Sons,,135 Edwards Lakes Suite 340   ,North Thomasfurt,YVTQGB7X,GB67WUVQ54196480173934,,,
200,0000001526,SE,39320180,9696636848,,,,Hahn GmbH,,"6, rue Humbert",Cavalcante do Sul,ZPDKDEE2,GB26UYXK20056529103066,Leonard Hewitt,,
100,0000001731,PL,54613853,1891744075,,,,Sampaio,,680 斉藤 Street,Jonathanburgh   ,RJFODEVJ,FR3028857228829745881609261,Raquel Andrade,,
100,0000000426,IT,04756227,0318901712,,,,Bärer e.V.   ,,"Praia Lopes, 63",八丈島八丈町,EVMEGB3M8Z2,DE43016174608860717518,,,
100,0000001903,AT,54037950,5274876650,,,,Stanley-Mills,,"Sítio de Nunes, 79",Saint Laetitia,WMIOGBTC,GB05WXTH01498110912822,,,
100,0000001178,ES,54992788,8506052014,,,,"Nelson, Goodwin and Villegas",,778 Dylan Green Apt. 071,清瀬市,JBKKGBO866M,GB11YMEK85664963440675,,,
100,0000001246,US,36366785,2954366385,,,,Mangold Schleich AG,,Aldo-Butte-Gasse 78-86,Rostock,WYNWFRWT,DE39900644766333704004,Inès Laporte,,
100,0000001283,KR,10791629,2691091433,,,,中村保険合同会社   ,,Denise-Koch-Platz 0,文京区   ,YJXDDE64A2R,GB56AKNX59315280290377,,,
100,0000000309,BE,87704308,2900645275,,,,Bärer,,Segebahngasse 8,Royer-sur-Joly,UYQCFRJG,DE85697280606044335384,,,
100,0000000857,IN,09175949,2668908609,,,,"Hampton, Torres and Barnes",,55965 Megan Junction,Mainburg,FQERFR08YU7,GB11PSYQ32428329414846,井上 陽子,,
100,0000001104,CA,07803677,6750391041,,,,Courtois S.A.R.L.,,"Fazenda de Pereira, 677",Saint Julie,IHGQFR2R,GB11VHGV93166086134068,Joana da Conceição,,
100,0000001567,JP,45254536,8075435941,,,,Thompson-Morris,,852 中川 Street,New Ronald,ULZEGBGN,GB21MRTF54458173061484,,,
100,0000001831,IT,59620008,9128500753,,,,Thompson Inc,,"38, rue Diaz",Vaillant,GQKOGB2F,FR2917716554051630352119381,Sibylle Spieß MBA.,,
100,0000001458,DE,38998172,1902657933,,,,Coles-O'Connor,,70994 Garcia Lodge Apt. 936,Youngburgh   ,EIJZGBHP,GB50NLWX03966811517894,Michel Weiss-Fleury,,
100,0000001023,GB,70704390,0750924940,,,,Bradley Inc,,038 前田 Street   ,Marshallport,TGJSGB86,GB61RXVH12966964345146,,,
100,0000000918,NL,48138525,7773361957,,,,Rodrigues S/A   ,,"Morro de da Mota, 9",新島村,FUBEGBN6,DE13610567553351923680,,,
100,0000001033,ES,91576280,9256366942,,,,Garcia - ME,,"Lagoa de Barbosa, 88   ",East Bryanfort,QNRPGBZ8,GB77HTIX41221638257625,高橋 陽子,,
100,0000000372,AU,97467674,6289071830,,,,"Benjamin, Fleming and Owens",,743 田中 Street,山武郡横芝光町,NWPYGBDSW00,GB54EPCJ29086441257530,Yvette Wilson,,
100,0000000302,US,15254926,3885084186,,,,"Davis, Knight and Read",,"Flat 21G
Christine Coves",Neustadtner Waldnaab,WADOGBIGWAX,DE37401132206187445083,鈴木 くみ子,,
100,0000001664,KR,60749448,4728581490,,,,中村電気合同会社,,388 Oliver Spur Suite 932,North Ronniebury   ,YOGEGBM8,GB75XEWD21857383103631,José Viana,,
100,0000001177,BR,49503286,8058035263,,,,Pimenta   ,,"491, chemin Letellier",Altentreptow,FSBQDE9U69L,GB09XRUJ40340876754163,,,
100,0000000278,CN,15432077,1329814161,,,,"Love, Richardson and Thompson   ",,"Studio 2
Sarah Common",Lake Callumside,JRBJGBRI,GB78SBTC03842664685121,Dr Teresa Stephens,,
100,0000001977,JP,80184823,2517021650,,,,Guerra,,"74, chemin de Dos Santos",狛江市,BZNSFRBTLX9,GB43WWSP31291892202545,Dr. Francisco Marques,,
100,0000000414,FR,10083911,6385083682,,,,Navarro,,"Studio 75O
Walker Island   ",Christinebury,VOYDGBSREWA,DE90199766525709661777,,,
100,0000000508,CA,40366787,2183817171,,,,da Costa,,"Loteamento Pietra Ferreira, 63",West Jonathonmouth   ,JIKVGBGJ,GB43DHCH83701281901354,Jean-Victor Gallet,,
100,0000001927,CN,63176402,8657963821,,,,Fowler Inc,,Schmidtkestraße 3518,Suhl,ZZUSDE5FN0U,GB44DIXT83586847263257,,,
100,0000001943,AU,10227825,1052850948,,,,Schwital,,Vinzenz-Sölzer-Allee 61-10   ,Anklam,KKIVGBXJ4GQ,GB09IXQI82167639737561,鈴木 加奈,,
100,0000001816,SE,97891645,2142411754,,,,Cavalcanti Lima S.A.   ,,Burkard-Plath-Ring 8-8,Lake Karenview,AHDJGBY38QR,GB49DDUX75471195916000,,,
100,0000000841,CN,91433851,4297404187,,,,Gomes,,"53, rue Andrée Joubert   ",Regensburg,NNWNDENO,DE76176294163392339901,Theobald Täsche,,
100,0000000794,AT,24057736,6002809753,,,,Byrne and Sons   ,,"Vereda Moreira, 86   ",Pacheco,WMHCGBQQ35N,GB32KUDQ95388637455806,Carolina Novais,,
100,0000000774,MX,03591589,1084579898,,,,Baum Ullrich KGaA,,8094 Kristin Station   ,West Markview,OBCQGBWMA1Z,GB29LCKI75265118745167,,,
100,0000000426,IT,25977792,5451267141,,,,"Valenzuela, Patterson and Montoya   ",,686 池田 Street,Pfaffenhofen an der Ilm,OIHFGBZQ,GB60PSHI85856388428075,Miss Stacey Ahmed,,
100,0000000063,CA,75378654,5167445199,,,,合同会社福田情報,,Reutergasse 7-9,Pimenta da Prata,IUPVGB00,GB42SWIL52448406441475,,,
100,0000001860,BR,07062341,3014157484,,,,株式会社高橋通信   ,,Erika-Radisch-Platz 19,LopesVille   ,TVGLGB6R,GB84TASK34753264226493,中村 七夏,,
100,0000001148,IN,39631521,8040968944,,,,Martins Mendonça - EI,,"986, rue Stéphane Philippe   ",East Michelleshire,GNFXDE40MCB,GB71ARWF19228636870039,,,
100,0000001739,CA,22887836,9192623836,,,,Martin Ltd,,"Vila de da Luz, 90   ",Cassiano,VXRDGBRO6Z7,GB23GLDI75591602294612,,,
100,0000001314,SE,78556781,0279567155,,,,山田運輸株式会社   ,,083 木村 Street   ,Neustrelitz   ,DRODGBNYYKE,GB21IMWQ45399861646344,,,
100,0000000337,BR,23113145,2651547875,,,,Girard S.A.S.,,"Área de Rezende, 1",South Suzanneport,QAZEGBQY,GB32IROS80323522849011,Olívia Mendes,,
100,0000000968,CN,29222328,3149831983,,,,佐藤建設有限会社,,"Conjunto Melo, 39",Brito,TYPQDEWC,DE74975927264306847885,Ian Rohleder,,
100,0000001011,CA,82504698,4501973421,,,,Tomlinson PLC,,"26, rue de Rocher",Alves,PEFFGB8J0ZO,GB31RPMX15624033079598,伊藤 聡太郎,,
100,0000001688,CA,19173258,9262635645,,,,Yang-Alvarez,,"Pátio da Conceição, 3",長生郡一宮町,MJGTGBWH,GB71PZLT02541957920329,,,
100,0000001830,AU,81809161,6811620697,,,,佐藤鉱業株式会社,,65 Nicola Lights,Hardy-sur-Mer,RTSDGBLALQQ,GB15NUGH53160943281719,Pierre Lagarde-Briand,,
100,0000001206,CN,32671595,7501284827,,,,Silva Ltda.,,740 鈴木 Street   ,Rogerston,NRGKFRSM,GB23DTRX37939254794768,中川 春香,,
100,0000001139,NL,37472707,8327444261,,,,Brandt LLC,,"56, avenue de Chauvet",Joshuaberg,ALJTGBKR,GB56ZORI12132716043625,Michelle Le Barre,,
100,0000001260,AU,18680360,1800987175,,,,Câmara S/A   ,,536 中村 Street,New Julian,HYFOGBP8,GB39EJUO64991604156012,Mr. Max Oconnor,,
100,0000001053,NL,17176527,6222045859,,,,株式会社木村水産,,Kramerstr. 3-9,Pinto,TCUYGB018GV,GB72GBMD62547044007153,Emanuel Cunha,,
100,0000000602,MX,67560782,2401447548,,,,Brooks and Sons,,"8, chemin de Marie",Nunes,JGVEGBHNFRZ,GB70UIXP07808100886856,Katherine Oliver,,
100,0000000022,JP,96878531,7439246731,,,,da Luz   ,,255 高橋 Street,Sainte ThomasVille   ,BSANGBYK,GB86QUKN86626894353404,,,
100,0000001904,AU,23302956,4943195312,,,,Albuquerque,,"Viela da Cruz, 14",South Naomi,EIJOGBQL,DE46638463365170910660,三浦 涼平,,
100,0000001094,CN,29542920,4359799042,,,,Câmara Pereira - ME   ,,"Loteamento da Rosa, 28   ",Akhtarburgh,MNCDGBOA,FR6096166233282824582917999,Karlfried Carsten,,
100,0000001802,NL,31863544,0367833983,,,,Hardy,,Mangoldgasse 9,Alisonfort,TVKHDE87,DE29910292620902124861,,,
100,0000000413,KR,66952921,5978713989,,,,有限会社佐藤水産,,Jeannine-Wohlgemut-Ring 61/84,Beeskow   ,IAYOGBBWXYH,FR7111371268043635310021668,Caio Pires,,
100,0000001215,SE,32700728,7711761893,,,,小林建設合同会社,,251 Gough Via,South Sianchester,ISDZFRNFKU6,FR9848423314560604577990944,Ana Júlia Viana,,
100,0000000359,US,76829005,0325375100,,,,Moore Group,,"Viela Murilo Sá, 5",Silveira,VBIGGBA2VSE,GB09ITGR05911680779915,Raul Garcia,,
100,0000000248,CA,08740867,2370984713,,,,da Rocha   ,,43467 Christopher Lock,South Clive,GHHZGBIU,GB75PZSD42712541846004,Élise Garnier,,
100,0000000204,FR,37855098,0104179682,,,,Alves Rousset SARL   ,,Jacobi Jäckelstraße 36/11,Brito,QOMBGB24,FR5130275551143457597561519,Prof. Silvana Heinz B.Eng.,,
100,0000000747,FR,79430583,6802750438,,,,Sampaio,,"Flat 31D
Martyn Shoal   ",Carvalho,HDMCFRWLA1C,FR7941999279863386094551691,松本 陽一,,
100,0000001663,CN,96741095,9597626173,,,,Singh-Cameron,,6134 Boyd Fall,国分寺市,UQPWGB8A5G0,GB50IBEF25444859152548,,,
100,0000001356,GB,32161588,8410638992,,,,Novais e Filhos,,"Studio 2
Tony Parkways",山武郡芝山町,MFEVGBIPZP0,GB51HCBM77178160913294,,,
100,0000000800,JP,49995100,8104666624,,,,Nelson-Andrews,,123 鈴木 Street,New Kerrystad,ZOLCFRFGEDI,GB45AFCB19759339813619,遠藤 英樹,,
100,0000000604,DE,28666098,2408467934,,,,Etzler,,842 岡田 Street,Viana,XQXADE2THGV,FR7679689362184717117787506,,,
100,0000000508,BR,69668566,5982801974,,,,Vargas,,Bernd-Förster-Weg 3,Atkinstown   ,XTQQFR2NNSK,GB25BKXT77262693298247,渡辺 七夏,,
100,0000000214,PL,89616157,4971294671,,,,Hauffer OHG mbH,,71 Smith Motorway,Terencefort,WKXEFRPW,GB76GVSF37689720394370,,,
100,0000001821,AU,82049049,8540668887,,,,Moss Ltd,,Meyerplatz 32/54,Cassiano,EXGPGBDQ8Y9,DE95244856229594303611,,,
100,0000001668,CN,23114807,5815163366,,,,Robinson-Mason   ,,"31, avenue de Valentin",Walterston,OJZXFRT7,GB14WJUO85314955376868,,,
100,0000001375,GB,72452540,5507384943,,,,Stewart Ltd,,Ackermannstraße 8-2,Georges,MQGIGBNF,GB22ZVSP28798378705826,,,
100,0000000374,BE,99586548,2610499036,,,,Goodwin Inc,,"56, rue Sabine Gay   ",East Wendy   ,UYQRGBEP,DE96554244065288564456,Berthold Sager-Rust,,
100,0000000300,IN,81343411,5426885441,,,,吉田水産有限会社,,327 渡辺 Street   ,Charlesland,NQSAGBPI,GB06DCHG16781875444189,,,
100,0000001329,IN,96089499,3430974303,,,,"Pritchard, Brooks and Webb",,788 山本 Street,da Costa do Galho   ,PGNVGBS36WB,FR9167986652448157472106748,Dr. Ernst Bruder B.A.,,
100,0000000691,US,46050346,0353341876,,,,"Medina, Stevens and Perez",,Herrmannweg 98   ,Wesel,LTRTGBCN,DE14826709661079330066,Maria Cunha,,
100,0000001497,BE,38246116,5958689175,,,,Scheel AG & Co. OHG   ,,"49, rue Margaud Lopes",New Michelleburgh,EDCIGBZNC6Y,GB63CDUI74591506334217,伊藤 健一,,
100,0000001853,CH,63208048,5939729777,,,,Mälzer   ,,"Aeroporto de Marques, 449",South Jenniferton,KGQBGBWW7NQ,GB83SWWK65552228979280,Nicole Harding,,
100,0000001634,JP,08688617,5050549744,,,,"Ali, Lawrence and Wells",,rue Alain Lesage,North Peggy,YSFIFRAY,GB17VTAF58246216468065,,,
100,0000000540,GB,12679417,3333527474,,,,Delmas S.A.S.,,"67, rue Alexandria Diallo",清瀬市,TRXGGBHI,GB67AUBI58970928554528,,,
100,0000000832,IN,58840035,8509720983,,,,Grenier,,Werneckeallee 9/7,Sainte Guy,REHEGBJ6,GB32ERLI58472010478085,Gilles-Alexandre Merle,,
100,0000001631,NL,92223288,5947402036,,,,岡本鉱業有限会社,,"Praia de Andrade, 8   ",町田市,NTHPDE0ZO0Z,GB03QPNE28323880193062,James Avery PhD,,
100,0000001137,CH,46716926,4940642277,,,,Roberts-Hayes,,"Área Heloisa Silveira, 4   ",南房総市,JPYWGB9IZ60,FR6193860971059251029469178,,,
100,0000001308,MX,50872343,0683878204,,,,Carvalho   ,,boulevard de Albert,Lake Jennifer,KIJNGB8V,GB36GYAI83398324111717,,,
100,0000000301,SE,45208777,0210682399,,,,Martinez Ltd,,"128, chemin Imbert",Porto do Norte,KBGGFRW6,DE20865428130746823709,Kayla Chang,,
100,0000000058,CN,35063309,7346978028,,,,Chan Inc,,784 中島 Street   ,横浜市戸塚区,OZMUFRL8IHO,DE43176681519982201543,田中 健一,,
100,0000000330,BR,25117280,2425308470,,,,Siqueira Ltda.,,"Studio 2
Stevenson Camp",Porto de Cunha   ,DPCVGBTV,GB61WIYY96850887735240,,,
100,0000000923,BR,06692396,1234219789,,,,Brennan and Sons,,"91, rue Giraud",Lima do Amparo   ,ALEODE0O,DE09438607086281199584,Michelle Harvey,,
100,0000000382,ES,76203128,8958575679,,,,Segebahn Tschentscher GmbH & Co. OHG   ,,733 山下 Street,Ingolstadt,ISMIFR7N,DE25430380977112246870,,,
100,0000001001,GB,80858621,4907477327,,,,Thompson Inc,,chemin Charrier,Edwardberg,UYTNDE4ZKNH,GB56ZDRZ78505412174251,,,
100,0000001220,IN,48670246,1385753276,,,,山本電気有限会社,,87 Hayes Forks   ,West Garry,DVGLGBJQ,GB13HZSG26694608960638,,,
100,0000001054,GB,57202548,4464449829,,,,"Thompson, Mitchell and Quinn",,Anne-Flantz-Ring 70/74,Charlesborough,INDMGBBA,GB50ISUS65164300438717,,,
100,0000000072,IN,38522051,4467307240,,,,Coleman and Sons   ,,"17, rue de Gonzalez",Andre,KZILDECOBKZ,GB10WROE39405949207815,,,
100,0000000393,JP,37729754,6241840698,,,,Santos Mendes S.A.,,"Flat 79
Griffiths Freeway   ",横浜市都筑区,IZGOGBS1ZEF,GB69COUO70147749585793,,,
100,0000000469,ES,72997747,5921839798,,,,Schacht Seifert AG & Co. OHG,,Langernring 81/77,Port Denisestad,XLGNGBJ8,FR6551629329444917362952290,,,
100,0000001069,SE,84080075,3904483967,,,,Steele Inc,,6 Hannah Garden   ,Burglengenfeld,VVPAFRE8M6C,GB87PPNY76939256117816,,,
100,0000001387,SE,22334397,0167874488,,,,合同会社高橋印刷,,"Studio 7
Jacob Fields",山武郡九十九里町   ,XBIAFR4V,GB20AHXT59080067674195,Sebastiano Roht,,
100,0000001640,PL,25685516,2937457967,,,,Perry-Mcgee,,802 佐藤 Street,Ferreira,SNVHDEYH,GB39HKEI28849497718364,Jared Miles,,
100,0000000139,CA,77762495,8093085494,,,,Hahn Hermann AG,,748 Aimee Causeway,Maillet   ,WUYTGBHK,GB22KWBN94280394743503,Russell Bradley,,
100,0000001670,GB,02969248,9148438584,,,,Hoffmann GbR,,828 Joshua Cove Suite 123,Gomes do Campo   ,ZEXBGBJJ,GB27XMAF54190051101277,,,
100,0000000584,PL,95972820,6783561721,,,,Snyder Inc,,100 Terence Meadow,Saint Matthieu   ,ZOZUGB5P,GB85WSFE28380667859543,伊藤 七夏,,
100,0000001146,MX,28663048,1051376653,,,,合同会社小林水産,,"Studio 9
Charlton Vista",横浜市保土ケ谷区,EXREFRX9,FR6797296025120519822247050,Viviane Jungfer,,
100,0000000373,NL,35632668,0593533252,,,,中村鉱業合同会社,,"4, boulevard Thibault Menard   ",Lake Carlosberg,FAYUGB26ATF,GB21AUFP65595732641008,Alexandria Jacquot,,
100,0000001766,NL,43796619,9799055367,,,,Price-Clark,,Freudenbergerring 28/39   ,Delahaye-sur-Gilbert   ,FRGUGBD83FZ,GB55FOLV87484896752096,Joshua Sullivan,,
100,0000001067,PL,09730152,5852704484,,,,吉田銀行合同会社,,Bergerplatz 78   ,小金井市   ,GPCPGB43R8G,GB71QEDM14923705332850,Dipl.-Ing. Elmar Wilmsen,,
100,0000000707,ES,96540915,7067595053,,,,Wood Ltd,,"Parque Maria Liz Pimenta, 12",Codybury,YGDQFRF7,FR3555721499546513176502985,Maryse Riou,,
100,0000000656,JP,56355137,5392140605,,,,"Harris, Herbert and O'Connor   ",,Sagerstraße 5   ,Saint Guy,IGVUGBUW,GB36CIFC64831171444852,Mrs Susan Singh,,
100,0000000781,PL,27393715,4560654148,,,,Ribeiro,,588 Tina Coves,Tobystad,XWNBGBNK,GB03NJWM40048914846685,山本 亮介,,
100,0000000275,ES,82955128,6166719844,,,,Aparecida da Costa S/A,,449 山本 Street   ,Tessierdan,JAPJGBATOWO,GB77HYVD60839248496844,中川 直樹,,
100,0000000345,CH,44678545,4528814010,,,,清水電気株式会社,,508 中川 Street,Lake Lancetown,UDKDGBGC,DE40200207892208661755,伊藤 桃子,,
100,0000000982,CN,80334396,5897928101,,,,Walsh Group   ,,626 村上 Street,Abreu do Galho   ,WMCCDE5QLF4,GB69NMLB46218863541092,Marilyn Johnson,,
200,0000001931,US,80204310,6679235649,,,,Bouchet,,Hahngasse 8,East Theresa,CCOADE0CI1J,GB04ZQKQ18384472515376,Michèle Lebreton,,
100,0000001340,AU,23034949,9952433267,,,,Beyer Gumprich GbR,,Pátio de Barros   ,Sainte Zoé-les-Bains,FJJLDE70,FR4794892411746286018010191,,,
100,0000001547,AT,77089765,1330273504,,,,木村銀行合同会社,,85808 Diane Groves Suite 033   ,山武郡芝山町,AVVQGBRSFDL,GB51OQCI97868433786445,,,
100,0000001285,ES,76474582,5101443056,,,,合同会社中村印刷,,"96, rue de Brunet",West Dale,ERYVGBJL406,DE28563269924359913918,,,
100,0000000555,CH,82555205,4593825656,,,,Monteiro Alves S/A   ,,Stadelmannstr. 12-81   ,Fonseca,KYJNGBT2,DE92081387236833986777,,,
100,0000000661,FR,44479848,1601605202,,,,Sellers Group,,"Chácara Monteiro, 97",Lake Daniel,LISWDEAN9YM,GB64VAGH40951841336725,,,
100,0000000895,AU,50588483,6355414170,,,,Hurst-Clarke,,1 Roy Ville,Sainte Adrienne,UYJQGBU5,GB36BPSQ97169621306641,,,
100,0000001831,FR,51337504,1660807181,,,,Williams Inc   ,,chemin Perrin,Viana,KLEPGB4F,GB95EGFI80507626103196,Julien Breton,,
100,0000000254,MX,29203337,1387781681,,,,Davis Ltd,,"431, rue Marchand",Parkfurt,MKEEGBUE18X,GB16GQEP18241002725614,,,
100,0000001916,MX,89596681,1049551317,,,,株式会社森印刷,,Edith-Hesse-Ring 1/6   ,New Elainestad,ALDLGB7Y8H6,GB54SZDZ51477489777950,Evelyn Siqueira,,
100,0000001824,IN,06093560,1188534708,,,,Camargo,,Condomínio Aylla Dias,Marienberg,HYNDGBSW4EZ,GB02WYTH05264622785663,,,
100,0000001965,SE,16110562,5058345698,,,,"Gillespie, Decker and Torres",,866 David Island   ,Port Jasmine,BZVTGBG4,DE09873222678682757385,田中 晃,,
100,0000000311,CH,29063857,7047221452,,,,Câmara e Filhos,,Loteamento Allana Almeida,Freital,GKZPGB0EVHR,GB40YLVB92218492293275,Lara da Cunha,,
