BP_NUMBER,BANK_COUNTRY,BANK_KEY,BANK_ACCOUNT,IBAN,SWIFT
0000001268,CN,45515005,9063499790,DE80869444740067561513,QTHLGB9JEI9
0000000887,FR,74751274,3069504862,DE05965890304964519864,YCJPFRVJ9PN
0000000547,MX,63778413,7990789690,GB66ZHYJ87289880077304,CRCADEOPVPC
0000000540,CH,06199551,7108844377,FR7665363110611309160650379,NZTRDEIR
0000000458,US,36236453,4262751456,GB44FKNB88936171656766,LNOKDEKZQ4A
0000001298,CA,52850355,3693589802,GB66RFCU32980341842836,GXBRDETLF88
0000000779,CN,58621977,5880448332,GB91RFPC58401834195090,XAQEGBGM4J8
0000000211,IT,79267593,4971162547,GB94EIYU78802156190215,DMMZGB60
0000000170,AT,36424369,0456397486,FR1012842494189810095140400,DPBWGBKR1QD
0000000160,US,34626154,5931497694,GB54XEPD31721706055032,CYJHGBND
0000001731,PL,04196708,6762647081,GB38CGSW23463406072463,IQHFGBIP
0000001403,PL,67588836,5420111429,FR4378239412339344263158708,FTVHGB527Y4
0000000846,AT,51738771,5260638653,GB70JHKN34595929192296,KGLWGBL5
0000001727,BE,34700397,1138105131,GB66AIKM19120522549805,YGRYDEI915F
0000000554,FR,15364644,1505395341,GB58HLAD90603212537114,HPNGGBQJ2E5
0000000964,IN,36218335,6359649149,GB84KBCJ40600974587870,MQSEDET2MMC
0000001341,GB,85811228,8338739494,GB28BCWO47684805473577,OYRBFRBBKOV
0000000265,KR,79236374,2071606814,FR1654279567718192737625278,OIATDEC1
0000001206,FR,08811178,7429222247,GB22VLSH53404175402049,ELKCGBGKF0D
0000000316,CH,93949207,6648068302,GB09XYSE55151693515353,DUBVGBF8
0000001509,DE,34865473,1393568893,DE83112706102976591698,MJYWGB6T
0000000901,FR,70185333,6167364177,GB91VSSU92501454324246,MVIJGBIW
0000000265,CH,48355377,2200938770,GB13SHFD49479574414252,TYESDEAYZM6
0000000422,PL,69219731,2589528762,DE75551480335350404672,SGKGGBUI4KR
0000000721,KR,96247057,0692920079,DE36437510520022939056,EJGHGBDSS55
0000000617,US,08039126,1421927100,GB93KDVU13450710075450,JJWFGBW65EE
0000000865,NL,85444753,9588596793,FR1842270049108318699783131,FWBZFR8L43Z
0000000104,BE,60553628,1801957876,DE16741687456213276130,JEWDGB11
0000000741,NL,10501394,1880684157,FR5485916353382948395950700,SQSYGB49OUC
0000000900,CN,12125450,9311585297,FR7853753749472325581805823,KLVAFRDI7L8
0000001324,BE,67497724,4593510394,GB03IXGX44808601113152,VIACGBZIT3X
0000000768,US,43072758,9675783406,GB21VQFW39974179693439,UHJVGBNV
0000000162,US,42517151,7754588557,DE13306502077130446236,VWTWDEVN
0000001307,IN,26838548,1460282617,FR7217072602790226839084923,SQBODE66
0000001624,IT,21320643,3349149827,GB07KWGS80196261831631,PUALFR8X
0000000511,SE,79068611,8318942222,GB72YKEZ45434982677866,IYWKDEQZ39L
0000000681,CH,38234148,1571866427,GB61MBVG93128001425319,TFBOGBE4AQ3
0000000758,IT,51763321,7216022750,DE93532769451960070415,UBQJDE64KU9
0000001762,CA,12134606,0351645014,GB40EWRA10044064128225,BWWMGBND
0000001032,MX,80007747,3559157996,GB42GEXR07338095458450,QUQMGBDF
0000000684,CH,31205128,2229721498,GB43DLEQ53716135924147,HUESGBAC
0000001325,FR,10917660,6308448111,GB05HZSA99247617416401,MGITFR78O0V
0000000019,NL,16575415,1136957923,GB80GRED71286782006995,QQNXGBGZ
0000000174,IT,12064512,0196826052,GB04GVFR81915903354724,GNKOFR9H
0000000282,PL,06970759,8603579714,GB52FFWE06781393635573,DCACGBKN
0000001153,MX,09594012,8596791191,GB37SUAD93095607027663,SNGIDEFX
0000000754,CH,73643783,3484246378,GB40XZZF70947099295542,QPMJGBWQMRL
0000001445,SE,52000887,2614250275,DE51015233064300648660,NJOLGB14RO7
0000001529,CH,54219620,5376000694,DE75746605785190079810,EFMEGBEE
0000000106,IN,49321383,7956888586,GB84LCGV05191165158238,XJMAGB95L5P
0000001716,IN,53363415,5023944804,GB48AVXS37840312240824,MFLLGB65DHT
0000000215,ES,78605751,5139066237,DE28951879088610970540,VVFCGBK5I22
0000000058,AU,52914784,9503911873,DE69129306345624521247,NGGRGB70FJN
0000001807,AT,45804543,8745567053,GB46MJIH79005887221514,LSQWDE9G8HI
0000001644,AT,70182189,8437594226,GB69GTNX53303720000118,GZCTDEM1
0000000116,MX,44165459,0967791442,GB78RCKY10445212858356,ZBSWGB42
0000000382,CN,81313397,6256080671,DE47968771228932569887,GVDKGBWMEVW
0000000886,ES,64422782,8639456259,DE24729736174189242602,PXQSGB8N
0000000011,MX,48713206,8083155059,DE77573813067540548506,VOYXDEWAGGF
0000001923,FR,31654740,6732082493,GB30IJKA49410699787641,KUQEGBW0
0000002000,BR,93476553,6163334035,DE97775258174742873934,GQCOGBXY
0000000273,US,51995405,5073335621,GB73VWME09195196495170,UIGDFR64VNB
0000000142,BR,39156785,7328620880,FR4910148198181652328936144,UCCWGBM8
0000000957,GB,76848988,4003772176,GB74ATBT41679510347212,FNUJGBHT6G2
0000000456,CN,26128936,0598884568,GB96CMGK28326054696210,BQQIFR3UD7Y
0000002000,CN,63019025,4393661533,GB74FISM63355261703670,WVQBGBE7D9B
0000001038,ES,14694359,2111116998,DE15593920985666822262,NBJMGBDFN67
0000000077,ES,59492162,7497015815,FR8418564798330382460844222,BPBGGBVM
0000000350,CH,00997333,8399859063,DE11230132398902859063,NXCMGBWRJDP
0000001929,CA,88585749,2713840432,GB60DIPF27291520500430,BSWDGBQT
0000001132,MX,97484359,6299361831,GB70JUZJ34674071632560,JCCWGBQ4
0000001871,GB,25163964,3878203494,DE46849189434082100095,DHAVDE4M
0000001845,CA,97165932,3760201185,GB63RJQP94462068366010,MVZNGB1P
0000000600,BE,65085642,1107672380,GB49AAGT59937781717435,GWKEGBA6
0000000892,IT,97579998,0973465275,FR9200588291671687201804411,GMBODE5J2WF
0000000151,CA,26030293,2586091658,GB06BJRZ33032774636268,NWJBGBAQ
0000000218,US,81735112,5033260670,GB87HPPZ29202057081940,ZQOJGBJTFUA
0000000828,FR,10736656,1299574128,GB32NMKQ21516427921148,BLPWDEDWKQ0
0000000065,SE,44178080,6227935491,GB92ETRN71616901965634,KIETGBMN
0000001743,FR,74667283,6025476620,DE73130525764431835795,LRXHDEVF
0000001002,DE,44541586,2191654769,FR9682946924176697266107424,UCMAGBANOVJ
0000000074,CH,50720285,0669893260,GB40LVBW89655269426491,STZPGB5W
0000000168,IT,36890784,4803682210,GB42PDTU60036239444241,AZGNGBRTH1P
0000001101,IT,94653700,3101888920,DE20336749839022849216,RHCTFRS9
0000000902,AT,27819492,0473772210,GB05IQCG06577370435944,UKZDDETH
0000000569,SE,11937422,6229429504,GB88CJLZ83833332879385,IKDMGBB2
0000001326,IT,35833808,0656317534,GB72UBHI43378656289191,ANTQGBPC
0000000435,ES,93453517,0664129009,DE39658227644714000553,PVLIGB6K
0000000790,BE,31089731,1521882336,FR2399519722343297959868906,ZVFOGBX1
0000001175,FR,46186479,5048210983,GB59QNIB15783061692681,XHMVFRIYG64
0000001457,NL,03220468,9352761095,GB66PQFO17249408247070,KFPHDE8L
0000001996,US,91381007,3280242390,GB86VPGH01478929116104,MOYZGB4G4UT
0000000681,GB,81139118,1966865199,GB76CSLV11449640565118,QEGXGBQZ
0000001684,AT,97043300,5077169879,GB66DMWU63867881597586,NZHGGBYFLPO
0000001521,SE,90810904,8236195921,DE28636692918430302084,CJTDGBQX53Z
0000000727,CH,06755828,4761660545,GB18XLGQ76732098373783,CIMNGBCP
0000000556,IN,43143307,6942692522,DE79310271690870304434,QFXVDE3R
0000001146,AT,37755292,9433261289,DE07299726741787804290,AUQNDENO
0000001533,KR,41843843,3995084643,GB60VECY63268845240479,FCKBDE6X0SE
0000001334,AU,96956722,3909062373,GB40QUXY51083151200086,FPWMGBIW
0000001719,DE,18953307,3792138730,GB21UUXR81846312622193,GYWIGBRI
0000000116,US,60827703,2086611810,FR2121295274050501978377211,BHKJGBMK
0000000440,AT,98634181,5468271548,DE32270798095479807866,WONAGBK1Y0J
0000001432,MX,93043700,8524041609,GB61ELGS79560338168741,CCKLGB5J7LT
0000000449,PL,32952182,3532000379,GB74WNRO19535193500230,BSSRFR3K5YG
0000000139,SE,93146737,6480719832,GB15RKDT60795030857654,RVIYGBXE
0000000110,FR,51862929,2847564232,GB88INVA22004276595242,GVCLGBFFBU0
0000000311,US,89695929,3932543666,DE22704759279357258660,OQFVFRL1
0000001818,FR,30258685,4967680456,GB38MEEP18017443194944,JAWBGBENQ3U
0000000807,KR,46656540,8811400905,GB66VQEA55361722595060,TNYNGBWGRRG
0000000556,NL,36699284,8234238410,GB27TDJQ09267298540392,CMGPGB549QB
0000000346,SE,19622624,4265166881,GB66YYES34436316040037,MQQFGB6R
0000000147,CA,63383343,4906333609,GB98ATUJ00520535666514,UECOGBRW
0000001757,AT,85485721,0075865651,GB79FPZK06872831181303,LNBCGBII5H8
0000000952,IT,53620258,1136688078,GB64BZLY40123081461021,ZKIXGBGGIED
0000000446,AT,33746460,3243954531,GB88AJVF75470096743788,RCJSGBKSOGZ
0000000252,BE,59160827,5188281860,FR2600529821037800993493162,JFMUGBLIFHX
0000001283,NL,18359864,2498210315,GB74ZJKX90100044072491,DRUIGB3VLMH
0000001247,BR,66852303,6086662762,GB98UXBU45801180619327,WBLXGBIY
0000000488,BE,49572892,5295393795,GB52WRWI56621180108340,SAPAFR16
0000001662,ES,64132471,6963756754,GB42DNZN47620664562052,VASGGBTKTWR
0000000522,DE,72641138,6766773653,GB18WCPD47657311585370,IHBFGBEL
0000001656,SE,89240263,3258736988,GB57SIDK05152403285462,GXAIDEFH
0000000769,BR,08553192,9605060499,GB11QLST14576180990128,WLKFFR6V
0000001589,BR,67376663,7167167732,GB09MCHC47349497633001,FGKAFR24
0000000016,AU,19728973,6563323642,GB39OLGA04924951733168,CFSPGBD6UK6
0000001259,AU,48709722,2105797822,GB89LEIE70212779031408,AVUTFRANPPE
0000001245,NL,94400763,0728172596,GB09EOOD40481179359931,NDJUGB727RJ
0000000077,CN,58204579,8531068337,DE72465931200549415915,RLEVGBDTJJW
0000001517,GB,96980484,2639982669,GB92TCSS51215073738972,CURUFRC5J2Y
0000001923,PL,30014040,4175465597,GB76AQFS29373660470020,QZBVFROC
0000000004,MX,83733954,9493952216,GB79XHQL63433476208881,ABWBGBS3
0000000258,BR,93695848,8743799899,GB54IONZ76295418406139,RCEAGBIF448
0000001952,DE,87527141,1641104240,FR2593155386962286635379309,TTJAGBD1
0000001000,SE,80714391,5248372279,GB81SATP15314497528721,STSHFR4A
0000000208,KR,95055403,6214211033,GB47OKKG73614041514917,GAJRGBXR
0000001098,BE,75362326,7088570688,GB68ZRWS45762941129266,ZAOGGB7B
0000000608,BE,11525591,3592047547,GB55IOFX61004136475227,KXHDGB98
0000001997,DE,39640568,5974931503,FR4610472860099800863635603,QITSGB66
0000001197,AU,55052512,3697492698,GB82RJSD30405955713350,NYQSGBLEZZ6
0000000575,IT,39447296,2392257548,GB84OJTA03545479992829,TBWBGBHUM2R
0000001051,IT,52732655,2333637755,DE76639543976906816638,BIYTFRKD
0000001502,MX,13153196,2163248494,FR3383069048682978584176914,VNJEFRNW8T0
0000000282,KR,47490082,8706060293,GB36FUZL53069829931466,NYXDGBV8
0000000199,IT,08745120,3733255932,GB58JDHS56996260200677,NEGIGBMIP2L
0000000481,IT,70440403,3708577718,DE79009344118666078064,CGYCGBXXHJ5
0000001389,CN,60335891,4667100844,DE97622798484794750307,HVEUGBAD
0000001014,AU,97460580,3503233465,GB41YRUJ20728915240040,SVTCDEH7419
0000000460,KR,24017307,5481172357,FR1502620646017704788185546,XENPFRIW
0000001146,BE,57090575,3764483761,GB71GLGM05491690612930,JYVJGB67
0000000190,FR,09844414,0244997875,FR7167501778520022983233743,XSFGGBOXC53
0000001377,AU,97425470,2290944048,DE11827248737753684356,WUSLGBEO
0000000808,DE,99504662,3690774666,FR2563396892468633213683344,SHBCGBJ72XA
0000001081,ES,79531395,4873036131,GB97NSTP25687869299785,YIUIGB60PNY
0000001425,KR,95516852,6536522438,DE34097837099070280305,CCNJGBEW
0000001495,ES,28546831,4571193768,FR8216075758994592911622115,TROYGBBU
0000000611,CN,36032620,1851208982,DE75942465701009080204,EDPFGB65
0000001517,NL,31193076,5716107311,GB29WWYD94960233660946,HFOOFRIJ
0000001513,AU,97112700,9749238865,GB42MBRI51683921926714,OTWQFRGH
0000000122,JP,58358009,7160297610,DE28908708792909529006,ZKMZDEB5
0000000918,IT,04982154,2967893327,GB68AWQF56194354538604,KBESGB6N
0000001975,SE,38895279,0810584075,FR7424965306533866608355782,FZYUDE18F9I
0000000554,GB,13055256,7617812848,GB28SQSW96639535566427,ESNUGBJMGKU
0000001151,DE,29284671,2944611185,GB15XKRI27737565792370,HFIIFRYU
0000000617,GB,31535740,5494016549,GB75PAEX63919924702053,YDHYDE6VNOY
0000000683,FR,16291345,7477509048,GB34TZKD82017740712174,LLCHGBPM
0000001317,ES,24843199,4688701192,GB07FKKJ00322662469781,KFYCGB6G4CP
0000000529,BR,36593068,1140571204,FR4956719250287093226423254,ZVXBGB19IE0
0000000209,KR,08795283,6752363156,GB64NFBW34383900913603,HWKPDEY7SZE
0000000337,US,34481127,5250394244,GB97FKPG85360615458208,ZEUSDEQ7GMF
0000000001,MX,59490752,7652864949,GB90GBVO62191276408064,CKEDFRQ0P7I
0000000559,BE,37854263,0997252215,DE62346166653243650052,QJIBGBKN
0000001541,ES,24117946,2174198994,DE84584923130298783069,FTPMGBSY
0000000367,AU,81581854,4450976616,FR8397152391946099644205083,BFQWGBON
0000001354,BE,58053739,4723866284,GB74FBRC64948089424022,WVCOGBB9
0000000274,MX,29476144,6540828130,FR6425274345053967604786693,OHHPFR1A
0000001014,BE,52193768,2325033849,GB83AKVJ53777001282650,WWRPDEV2TFH
0000001501,AU,89730515,8804912157,DE17541707803861712076,ROGKDEW3
0000001484,CN,77300626,0224058352,DE23599795965644759532,AZNVGBAFRQ9
0000000790,SE,46878263,4473517984,GB94PPBN04584592324950,DYDBFROAKDD
0000001421,ES,05577538,4881488875,DE85683792594976873090,YOHUGBAG
0000000243,DE,36341780,2780806290,GB54GGBI26093221287141,WDSKFRKN5F8
0000001017,KR,82748756,4907522861,FR7840261734403112153595874,JVDOFREC8NX
0000000171,NL,18298566,9150926710,FR1723733175489519641152263,QJIGGB7P
0000001673,NL,71385057,2853985675,FR9301935253995633960914233,JOPGGB8KM77
0000001675,CH,34086381,6508073545,GB20BTBQ27347822004380,YAUADEPO
0000001817,PL,88969112,1417103820,GB88MECK92458767695835,MOXCGB5E
0000000606,AT,92692420,0681031254,GB35RPBX15763259740523,YAHEGBJ9
0000000310,US,19653828,3938630726,GB09GBNL21875496361594,MOXRGB1R
0000001956,AU,80879225,9845052796,GB11XYWP09058546585415,UUYZGBLV
0000000891,FR,22941878,8488488984,GB76EGSS51416614336378,GYCKGBZP
0000000221,BR,87087369,5953416581,GB46ROLP21184422260406,HPYEGBCBKCY
0000001392,BR,57626109,2750271939,GB44CHGI99447391881530,QUNBGB995G9
0000000983,JP,53642405,1258364193,GB12SWCB21186373582306,HXXNGB7H3KS
0000001774,IT,14505855,1797796956,GB40ZHXR74206293158714,HLUVDEIJXV7
0000001835,ES,05499718,6128227769,GB19HBAB25167294090042,NJSWDE4SL65
0000001260,DE,61657958,8241357316,GB35WNEJ36261181046163,DUFYGB3WGHB
0000000947,KR,65135919,1498499909,GB94NALF13953810896822,WVFMGBZNA7Z
0000001807,AU,58395165,6406095485,GB79VGAH29308944640037,ZXCQGBCF
0000000564,BE,89302414,9170718506,DE31082161529132713797,IPHTDECUC81
0000001507,GB,21686805,1934704508,DE94887784190225989826,EGFJDEHWNNU
0000000011,CN,87011174,1812145571,FR2076381953824158992186676,AHSDDEZSNXM
0000000113,GB,65339295,4165112186,FR9741690973285167524490797,QKPMGBER50F
0000000346,KR,22519699,5198493718,GB65UJSK69091392000763,WQQJDELPB2S
0000001716,CH,84570630,8130849833,DE27225292811590667484,KFIXFRYYG0X
0000001285,BE,54443142,1362869111,GB88NDAW40304996231392,SVPPGBNQHKY
0000001970,US,08752118,3910500424,DE85340054163976386597,TFWDGBVB
0000001184,PL,86752036,4970434170,GB98WWPH17607077285615,BJKZDEOE2SF
0000000061,FR,28280149,5588285512,GB93UIVM91215065009001,VYXVGB8Q
0000000675,FR,71213748,4728301691,GB39ZBMK98128251708336,QGHGDEIQ
0000001378,FR,93769487,7459655498,GB68FKXX24835216097852,TUKUFRRA7AM
0000001303,GB,33741342,9724753203,DE38939062069075695586,NHLLGB8J
0000001604,DE,65269593,8933047835,GB69LUIH85555673114434,SXTGGBV6
0000000616,GB,77537353,3145252857,GB54KEWU39470997125151,HZYRGBEB
0000000588,BR,30641141,2710641526,FR7940659788068913365436163,ULZEDEH0
0000000944,DE,04201927,1678807729,GB06ELKM32733302098565,XSGDDE86
0000000209,CA,99213507,8595410390,DE29069651985058301410,PTBGDEYKGDQ
0000001591,CH,96018455,6429402657,DE56811237017207156588,ZWASGBS3WMN
0000001812,BR,23770821,4093745599,GB33IWZU66030011073812,GRFRGBBA8X3
0000001172,BE,94511549,9869520331,FR3054121200208197455166105,PGDTGBQA
0000000605,CH,57092306,6681117001,DE56619504478217634514,NVTJFRNA
0000000902,BE,01906197,7214542014,GB03NLSD62228412801380,ZXZZGBREQUM
0000001409,SE,28642386,0789213110,DE94110223041797329319,DLQJFRZ8
0000000412,JP,45981284,2502074997,DE04966800508839404279,VVBCFRK7
0000000738,CH,33896787,9514095875,GB23JTEJ61616788911231,NBRBGBYX
0000001521,BE,90305346,3962849176,DE70230015650952537422,AFGZGB4J
0000000736,SE,01910159,5266002350,GB90CVPA62147588128289,NKGRGB6HFRJ
0000000982,KR,10640997,9664579937,GB88JQLS60487618622399,DJCNFRVOKG2
0000000128,GB,97032078,2939276333,GB85NWWX55021864390251,HRMMFRNXUDV
0000001937,AU,35162880,6884623202,GB15TGQF77775548621805,YMBKGBE0JL8
0000000913,PL,65689839,1277507548,GB97OXKP36802086998804,VNXVFR059CH
0000001590,IN,26406163,6319044676,GB37CQSB12082035074303,LJCHGBSRJEN
0000001960,SE,81154511,9717428664,GB84MVTR40764087514084,RWYZGBMFQMB
0000000782,CH,05071214,8262229648,DE41962105973288350989,SOIFGBAR
0000000397,IT,98810000,2089931200,GB87QPHI22946817717572,NRUFGBC43VV
0000001778,BE,49572118,4304631788,DE44883077416758179972,PVHDFR6Z
0000001813,BE,52315320,9463869858,GB88DMTV37956692071274,TRJFGBA5LTK
0000000571,ES,80963837,8520437919,GB23KGGP47151056129952,AHIAGBLA
0000000210,CA,00402861,0803597059,FR5035236695260123983855900,RKPHGBLQ
0000001244,BE,24293278,3982384198,FR2532404075492579080785539,DCOBDELB4O4
0000001946,FR,96752680,5354113130,GB25IFPO68573775454220,TCPGFR97YTZ
0000001605,AU,35368421,5265807635,GB49XQCR55915726815962,FEQUFRI0DPN
0000001345,IN,15981647,3723497454,GB16VYGX66457579553503,DMNXGBT0F6L
0000000465,IN,66334283,3395776747,DE52864505854489947636,FYVZFRJHN18
0000000107,IT,42984405,1219225078,FR9193826986400530274021223,FMTFGB41KX8
0000001037,KR,43846995,6166518349,GB03CBLK37552148723868,JBANGB8CI58
0000000543,BE,14694092,2912181557,FR6758981407322302617402714,BABUGBH1
0000000994,KR,25478927,7618642005,GB88KWZS53650956663642,YRNYGBOUVJ6
0000001885,PL,67049734,0182462639,FR9269648248768858500990501,ZKNHFRED
0000000226,AU,37511996,9369227513,GB66FMLV02792037476786,TSVMFRZVG8T
0000001207,NL,55075162,1166484308,GB84OHZE12925415340096,OCGAFRRF
0000000414,CA,25639045,9364873785,GB60UFUN54341847268981,AAUTFRK4
0000000405,BE,87665708,4497697457,GB12ETNR79748143274200,EKAIGB5EC93
0000000703,NL,39636057,1196119905,FR6669619920140037579077554,PITLGBYX
0000001116,IT,09940384,2526315855,GB28LILR19900194167557,SJEVFR11S72
0000000403,IN,52178208,9407783750,GB64AZHV29419996019106,LIIQGB8U
0000001679,AU,49083253,2244700196,GB54WRVE07394103891684,HKXVDEDI
0000000612,ES,65146501,9651712408,FR4097651862633944552539189,VZUJGBLS3OZ
0000001552,IN,50190181,8047267842,DE17958416056040280999,DSUZDEY2
0000000789,KR,25615186,4037864842,FR7794906506806229626404043,BVBBFR9CWOJ
0000000010,IT,76262596,2776791514,GB21FUKN02426710891071,OJMGGBE6CHG
0000001665,NL,52571743,7461549032,FR3987999308766598788492356,YOFUGBM4
0000001404,GB,62841575,5787792774,FR3108855927741944875772334,IKYYGB9P2RU
0000000104,MX,57243257,6534472433,DE25305583778756468888,XFHQFRVA
0000000317,IT,92313446,8649909582,GB32FQDJ02998662928140,SKQCFRUN
0000000740,MX,54732751,6037187190,FR0204450629525472518323465,TLRSDEI3
0000001726,AT,95819397,1560841992,GB60HJSU03265769642063,RNCXGBVE
0000000229,BR,57072354,4670946569,DE41419872233525989051,NANLDE0P
0000000012,AU,76141444,4785986561,FR7349551669714779724130975,GRXWGBOA
0000000906,US,59791299,3269921011,GB51TZCS86276059171445,YMTFFR0I
0000001138,AU,01821671,4694752953,GB10WRHB62657881474066,DVVTGBR04HR
0000000315,BE,68608330,5230677494,GB42SLFX10410692857781,ROQPGBG81FW
0000000248,BE,63810520,4994085697,GB33YEFG88838885235712,FNVMGBXCDGS
0000000860,AT,15952867,4116746720,GB28NSHQ48479958110752,JWNPDE8T
0000001136,CA,63628086,7334677830,DE24902742528297826300,TURSGBFE
0000000821,BR,75049830,8741183965,GB14UWZN72766114606010,GDMJGBPHZAK
0000000155,SE,84532733,9876116140,GB77XDMO92035727138425,SNJMGBIQ
0000000512,AU,54480217,7298091325,GB28WLHU30189982662169,PRTFGB50
0000000619,MX,65906947,1886132498,GB97RVNJ41072750826281,PEDNFR7GAVH
0000000526,CA,26770939,9584786124,GB64NSRH17429913662767,KJXPFRCZ
0000000653,JP,22515755,4657577004,GB35AAAA79624500946494,JIRUGB8R
0000001812,MX,34401487,8706655285,GB61IWWT52086152578465,HSGCGBIHADM
0000000577,US,52668926,7370440926,GB53NYAH69217319221538,VEIXGBKK13H
0000000535,FR,08431801,5281740251,DE42232882734005843022,UVEHGB3C
0000000490,PL,16878624,1365260528,FR7898423554771498961174746,GFVZGBLZ
0000001882,JP,96773362,5871230788,FR3269267378419521703543517,RTGMDE0O
0000000837,PL,17504749,7527421462,GB02HZVM12255018138094,XJQRGBET4GR
0000000019,KR,48557405,0924407154,FR3806951569584595451515675,KIDIGBJHKC0
0000001728,BE,88941064,0090381990,FR1936673942498518778761481,OUVTGBMR901
0000001256,US,30461708,1858736283,GB39NAFX49877859212938,NJTSGBGM
0000000251,DE,71665054,4895740925,GB22SZBS84321354202186,TADQDE5W
0000001920,NL,81526885,2587973899,GB09XSRD39938771047267,CMXLGB7QE73
0000000894,GB,48942885,8975960611,FR8603988716376255406523381,BLLXDELB
0000001745,CA,59901199,5286772990,GB17SWXA74463534849538,ABLVGBL0UVM
0000000021,SE,83523742,9990951117,FR9396014201480979819163031,TYXFGBIJ
0000000127,SE,87531224,9537393648,GB52CAYX06741049330310,FRGUFRMB
0000000256,BR,73580203,4517088681,FR1329224296999136301760887,FKEFGBWYPXG
0000000180,AU,24027853,1157240082,DE24707217714107083064,ULYDFR6D1DP
0000000862,DE,69183967,3118666402,DE83563972514409757672,REEMGBQB
